,age,work class,count in census,education,education number,marital status,occupation,relationship,race,sex,capital gain,capital loss,hours per week,native country
34,Private,272423.0,11th,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,41085
35,Private,97035.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
36,Private,350737.0,HS-grad,11.0,Never-married,?,Own-child,White,Male,0.0,0.0,40.0,United-States,194049
37,Private,18669.0,HS-grad,11.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,40758
38,Private,28580.0,Assoc-acdm,11.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,44
39,Private,165381.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,4056
40,Private,128483.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0.0,0.0,41.0,United-States,42
41,Private,297301.0,Some-college,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,52153
42,Private,28726.0,Some-college,13.0,Never-married,?,Husband,White,Female,0.0,0.0,40.0,United-States,44408
43,Private,227033.0,HS-grad,11.0,Married-civ-spouse,?,Husband,White,Female,0.0,0.0,40.0,United-States,40910
44,Private,305531.0,Some-college,12.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
45,Private,184178.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
46,Private,188331.0,HS-grad,7.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,36.0,United-States,5300
47,Self-emp-not-inc,137750.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,4190
48,Self-emp-inc,153025.0,HS-grad,13.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
49,Private,150588.0,HS-grad,13.0,Never-married,?,Own-child,White,Male,0.0,0.0,40.0,United-States,<=5000
50,Private,249490.0,HS-grad,11.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
51,Private,180170.0,Some-college,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,24.0,United-States,>50K
52,Private,169789.0,HS-grad,12.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0.0,0.0,20.0,United-States,Canada
53,Private,175012.0,10th,13.0,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0.0,0.0,30.0,United-States,>50K
54,Private,279371.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=500
55,Private,145709.0,Some-college,11.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=500000
56,Private,159928.0,HS-grad,13.0,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,<=5000
57,Private,150322.0,HS-grad,13.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
58,Private,101424.0,HS-grad,13.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=5000
59,Private,186818.0,Bachelors,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=500000
60,Private,233100.0,Some-college,11.0,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50000
61,Private,113912.0,Some-college,12.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,40554.0,0.0,40.0,United-States,<=5000
62,Private,130451.0,HS-grad,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>500
63,Self-emp-not-inc,141863.0,HS-grad,13.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=500
64,Private,183148.0,Bachelors,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
65,Private,238392.0,Bachelors,12.0,Never-married,Transport-moving,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
66,Private,109058.0,Some-college,1.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
67,Private,163580.0,Bachelors,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
68,Private,140061.0,Bachelors,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>5000
69,Private,24469.0,11th,10.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
70,Private,161015.0,Some-college,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>500
71,Self-emp-not-inc,133948.0,HS-grad,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,20.0,United-States,>500
72,Private,357880.0,HS-grad,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,>500
73,Private,170896.0,HS-grad,11.0,Never-married,Adm-clerical,Husband,White,Female,0.0,0.0,50.0,United-States,>5000
74,Private,30606.0,Some-college,9.0,Never-married,?,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>10
75,Private,211519.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50000
76,Private,254646.0,11th,12.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
77,Self-emp-not-inc,45338.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
78,Private,230596.0,10th,10.0,Never-married,Sales,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
79,Private,122532.0,Some-college,13.0,Divorced,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
80,Private,173052.0,HS-grad,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
81,Self-emp-not-inc,182033.0,HS-grad,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
82,Private,114551.0,HS-grad,13.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Male
83,Private,100630.0,HS-grad,10.0,Widowed,Adm-clerical,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
84,Private,199901.0,Some-college,12.0,Never-married,Sales,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
85,Private,200488.0,HS-grad,13.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,30.0,United-States,Canada
86,Private,140123.0,Some-college,13.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=500000
87,Private,273144.0,Some-college,14.0,Never-married,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States,Canada
88,Private,100803.0,HS-grad,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,Canada
89,Private,188142.0,Bachelors,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,21.0,United-States,Canada
90,Private,123593.0,Bachelors,13.0,Never-married,?,Husband,White,Male,0.0,0.0,40.0,United-States,Female
91,Private,145535.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,Female
92,Private,185936.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
93,Private,106100.0,Bachelors,11.0,Married-civ-spouse,Sales,Unmarried,White,Male,0.0,0.0,40.0,United-States,Canada
94,Private,100451.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Other
95,Private,209524.0,Bachelors,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,21.0,United-States,Canada
96,Private,392502.0,HS-grad,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0.0,0.0,40.0,United-States,<=500
97,Private,106452.0,HS-grad,13.0,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50000
98,Private,58951.0,HS-grad,10.0,Never-married,?,Husband,White,Female,0.0,0.0,40.0,United-States,<=50000
99,Private,41315.0,Some-college,10.0,Married-civ-spouse,?,Unmarried,White,Female,0.0,0.0,40.0,United-States,>50000
100,Private,121554.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,30.0,United-States,<=500
101,Private,27381.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50000
102,Private,153611.0,Some-college,11.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
103,Private,25544.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,50.0,United-States,Canada
104,Private,296093.0,HS-grad,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,30.0,United-States,<=50000
105,Private,104905.0,Some-college,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
106,Private,100588.0,HS-grad,9.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50000
107,Private,15863.0,11th,13.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50000
108,Private,159584.0,Some-college,12.0,Married-civ-spouse,?,Own-child,White,Female,0.0,0.0,40.0,United-States,Canada
109,Private,158203.0,Bachelors,11.0,Married-civ-spouse,?,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=500
110,Self-emp-not-inc,345726.0,HS-grad,13.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,>50000
111,Private,190308.0,Bachelors,10.0,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,>500
112,Private,339532.0,Bachelors,14.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,Female
113,Private,195240.0,Bachelors,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,Female
114,Private,111541.0,HS-grad,12.0,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,0.0,0.0,40.0,United-States,Female
115,Private,119360.0,HS-grad,13.0,Married-civ-spouse,?,Own-child,White,Male,0.0,0.0,40.0,United-States,Female
116,Private,211812.0,10th,12.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,3588.0,0.0,40.0,United-States,Female
117,Private,31476.0,HS-grad,11.0,Divorced,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,Male
118,Private,42028.0,10th,10.0,Never-married,Prof-specialty,Unmarried,White,Male,0.0,0.0,50.0,United-States,Female
119,Private,283342.0,Bachelors,11.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,Female
120,Private,155554.0,HS-grad,11.0,Married-civ-spouse,Transport-mach,Husband,White,Female,0.0,0.0,40.0,United-States,Female
121,Self-emp-not-inc,377192.0,HS-grad,13.0,Never-married,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,Male
122,Private,270725.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Female
123,Private,115390.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,Female
124,Private,159621.0,HS-grad,11.0,Married-civ-spouse,Sales,Not-in-family,White,Female,0.0,0.0,24.0,United-States,Female
125,Private,100559.0,Some-college,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Female
126,Private,110989.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0.0,0.0,30.0,United-States,Female
127,Private,157658.0,11th,10.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,Female
128,Private,113081.0,HS-grad,12.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,30.0,United-States,Female
129,Private,110300.0,HS-grad,12.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1
130,Self-emp-not-inc,149863.0,Bachelors,10.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,30.0,United-States,Female
131,Private,331096.0,Some-college,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,Female
132,Private,463098.0,Bachelors,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,0
133,Private,333816.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,45.0,United-States,Female
134,Private,303085.0,HS-grad,13.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0
135,Private,298005.0,Some-college,1.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,40.0,United-States,Female
136,Private,196198.0,HS-grad,12.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Female
137,Private,341717.0,HS-grad,10.0,Divorced,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Female
138,Self-emp-not-inc,193041.0,Some-college,12.0,Widowed,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,0
139,Private,103058.0,Some-college,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,35.0,United-States,Female
140,Private,338346.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Female
141,Private,237014.0,Some-college,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,Female
142,Private,33323.0,Some-college,10.0,Married-civ-spouse,Transport-maint,Husband,White,Male,0.0,0.0,40.0,United-States,Female
143,Private,139465.0,HS-grad,11.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,41.0,United-States,>500
144,Private,33320.0,10th,11.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,50.0,United-States,>500
145,Private,399434.0,10th,11.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
146,Private,307371.0,10th,13.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,23.0,United-States,>500
147,Private,175405.0,HS-grad,1.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
148,Private,390808.0,Some-college,9.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
149,Private,193404.0,11th,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,26.0,United-States,<=50K
150,Private,187946.0,HS-grad,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
151,Private,290140.0,Some-college,11.0,Never-married,Craft-repair,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K
152,Private,223722.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
153,Private,162775.0,HS-grad,10.0,Divorced,Prof-specialty,Not-in-family,White,Male,1268.0,0.0,5.0,United-States,<=50K
154,Private,319101.0,Some-college,10.0,Never-married,Exec-managerial,Unmarried,White,Male,0.0,0.0,40.0,United-States,>5000
155,Private,101581.0,HS-grad,12.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
156,Self-emp-not-inc,20200.0,HS-grad,12.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
157,Private,172034.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
158,Private,234723.0,HS-grad,10.0,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
159,Private,39583.0,HS-grad,11.0,Married-civ-spouse,?,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
160,Private,281018.0,HS-grad,11.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,27.0,United-States,England
161,Private,107963.0,HS-grad,11.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,>5000
162,Private,174047.0,HS-grad,10.0,Married-civ-spouse,?,Husband,White,Female,0.0,0.0,20.0,United-States,>50K
163,Private,129105.0,10th,12.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,England
164,Self-emp-not-inc,139924.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,England
165,Private,103183.0,HS-grad,12.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
166,Private,170664.0,HS-grad,10.0,Married-civ-spouse,?,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
167,Private,123665.0,HS-grad,11.0,Married-civ-spouse,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,Canada
168,Private,205010.0,Some-college,9.0,Widowed,Handlers-cleaners,Husband-wife,White,Male,0.0,0.0,10.0,United-States,>50K
169,Private,120095.0,HS-grad,12.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,Canada
170,Private,188875.0,HS-grad,14.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,42.0,United-States,<=50000
171,Private,110255.0,HS-grad,13.0,Never-married,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Canada
172,Private,110955.0,HS-grad,10.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,Canada
173,Private,114004.0,Bachelors,7.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,23.0,United-States,>50K
174,Private,187340.0,Some-college,11.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
175,Private,243390.0,HS-grad,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,0
176,Private,150121.0,HS-grad,10.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,1998
177,Private,132101.0,10th,9.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1
178,Private,350629.0,HS-grad,10.0,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1
179,Private,225935.0,HS-grad,14.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,1
180,Private,318066.0,HS-grad,10.0,Married-civ-spouse,?,Husband,White,Female,0.0,0.0,50.0,United-States,0
181,Private,148335.0,HS-grad,8.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
182,Private,313969.0,Bachelors,12.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,31.0,United-States,0
183,Private,160983.0,Some-college,11.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
184,Private,199376.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,1
185,Private,200882.0,HS-grad,13.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0
186,Private,410120.0,HS-grad,13.0,Married-civ-spouse,?,Husband,White,Female,0.0,0.0,40.0,United-States,0
187,Private,167511.0,HS-grad,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,0
188,Private,122795.0,HS-grad,12.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,0
189,Private,128850.0,11th,13.0,Married-civ-spouse,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,Ecuador
190,Private,196231.0,10th,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,0
191,Private,190950.0,9th,13.0,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
192,Private,311164.0,Some-college,10.0,Never-married,Exec-managerial,Unmarried,White,Male,5061.0,0.0,50.0,United-States,Canada
193,Private,107560.0,Assoc-acdm,10.0,Married-civ-spouse,?,Own-child,White,Male,0.0,0.0,27.0,United-States,<=50K
194,Private,186580.0,HS-grad,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
195,Private,151080.0,HS-grad,13.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
196,Private,25471.0,HS-grad,13.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
197,Private,141493.0,11th,13.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
198,Self-emp-not-inc,194208.0,Some-college,11.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
199,Private,172754.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,50023.0,0.0,40.0,United-States,<=500
200,Private,130333.0,HS-grad,1.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,Canada
201,Private,387213.0,HS-grad,11.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
202,Private,121263.0,Some-college,12.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=500
203,Private,170013.0,10th,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
204,Private,176542.0,HS-grad,11.0,Never-married,Other-service,Unmarried,White,Male,0.0,0.0,40.0,United-States,South
205,Private,189553.0,Some-college,11.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=5000
206,Private,289589.0,11th,11.0,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,40.0,United-States,1
207,Private,338440.0,10th,12.0,Married-civ-spouse,?,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
208,Private,259505.0,HS-grad,9.0,Married-civ-spouse,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1
209,Private,110559.0,10th,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0
210,Private,177507.0,HS-grad,12.0,Married-civ-spouse,?,Husband,White,Female,0.0,0.0,40.0,United-States,0
211,?,17103.0,HS-grad,13.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1
212,Private,117289.0,Some-college,9.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,0
213,Private,45418.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0
214,Private,23175.0,HS-grad,12.0,Married-civ-spouse,Sales,Not-in-family,White,Female,0.0,0.0,37.0,United-States,1082
